taxonid_iucn,scientific_name,subspecies,rank,subpopulation,threatCategory,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,assessment_date,category,criteria,population_trend,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason,decimalLongitude,decimalLatitude,climate
20112,Semperdon kororensis,,,,CR,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Semperdon,,"(Beddome, 1889)",2012,2011-08-22,CR,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Rundell, R.J.","Cowie, R., Barker, G., Triantis, K., García, N., Seddon, M. & Pippard, H.",2,7,200.0,1.0,,,,,,,134.3745,7.1626,
22687863,Sephanoides fernandensis,,,,CR,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Sephanoides,Juan Fernandez Firecrown,"(King, 1831)",2020,2020-07-15,CR,"B1ab(ii,iii)",Decreasing,False,False,True,BirdLife International,"Fernando, E.",,20,800.0,0.0,,,,,,,-78.85146,-33.636041,BWk Arid-Desert-Cold
183133,Serranochromis robustus,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Serranochromis,,"(Günther, 1864)",2018,2018-06-20,CR,A2c+3cde,Decreasing,False,True,False,"Konings, A. & Tweddle, D.","Snoeks, J.",,,,,2.0,,,,,,29.587891,-6.262163,Aw Tropical-Savanna
164451067,Siamophryne troglodytes,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Siamophryne,Tenasserim Cave Frog,"Suwannapoom, Sumontha, Tunprasert, Ruangsuwan, Pawangkhanant, Korost &amp; Poyarkov, 2018",2021,2020-08-04,CR,B1ab(iii),Decreasing,False,True,True,IUCN SSC Amphibian Specialist Group,"Chanson, J.S.",,4-100,440.0,440.0,,,,,,,98.939105,14.109877,Aw Tropical-Savanna
39599,Siebenrockiella leytensis,,,,CR,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,GEOEMYDIDAE,Siebenrockiella,Palawan Forest Turtle,"(Taylor, 1920)",2021,2018-03-13,CR,A4abcd,Decreasing,False,True,True,"Schoppe, S., Diesmos, A.C. & Diesmos, M.","Stanford, C.B. & Stuart, S.N.",,1495,300.0,10.0,,,,,,,118.642533,9.837183,Aw Tropical-Savanna
123732608,Sigaloseps ruficauda,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Sigaloseps,Red-tailed Shiny Skink,"Sadlier &amp; Bauer, 1999",2021,2017-12-11,CR,"B1ab(ii,iii,v)+2ab(ii,iii,v)",Decreasing,False,False,True,"Sadlier, R.A., Bauer, A.M., Jourdan , H., Astrongatt, S., Deuss, M., Duval, T., Bourguet, E., McCoy, S., Bouteiller, A. & Lagrange, A.","Cox, N.A.",8,8,1300.0,1000.0,,,,,,,166.33972,-22.0575,Am Tropical-Monsoon
39846,Simias concolor ssp. concolor,concolor,ssp.,,CR,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Simias,Pig-tailed Snub-nosed Monkey,"Miller, 1903",2020,2015-11-23,CR,A2acd,Decreasing,False,False,True,"Quinten, M, Setiawan, A., Cheyne, S., Traeholt, C. & Whittaker, D.","Molur, S. & Mittermeier, R.A.",,,500.0,,,,,,,,100.4333,-3.2,
22689738,Siphonorhis americana,,,,CR,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Siphonorhis,Jamaican Poorwill,"(Linnaeus, 1758)",2020,2020-08-31,CR,D,Unknown,False,False,True,BirdLife International,"Hermes, C.",,1,,,,,,,,,-77.65,18.18,Af Tropical-Rainforest
165392,Soapitia dageti,,,,CR,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BITHYNIIDAE,Soapitia,,"Binder, 1961",2020,2019-09-14,CR,B2ab(iii),Unknown,False,True,False,"Van Damme, D., Kristensen, T.K. & Stensgaard, A.-S.","Schmidt, R. & Sayer, C.",4,,,,,,,,,,-13.75,9.86,Am Tropical-Monsoon
20333,Solomys ponceleti,,,,CR,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Solomys,Poncelet's Giant Rat,"(Troughton, 1935)",2008,2008-06-30,CR,A2cd,Decreasing,False,False,True,"Leary, T., Seri, L., Flannery, T., Wright, D., Hamilton, S., Helgen, K., Singadan, R., Menzies, J., Allison, A. & James, R.","Lamoreux, J. (Global Mammal Assessment Team) & Amori, G. (Small Nonvolant Mammal Red List Authority)",,,200.0,0.0,,,,,,,155.0,-6.0,Af Tropical-Rainforest
20362,Somatogyrus nanus,,,,CR,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,LITHOGLYPHIDAE,Somatogyrus,Dwarf Pebblesnail,"Walker, 1904",2000,2000-06-30,CR,B1+2c,Unknown,False,True,False,Mollusc Specialist Group,"Seddon, M.B. (Mollusc Red List Authority)",,,,,,,,,,,-86.211913,32.616305,Cfa Temperate-Withouth_dry_season-Hot_Summer
20366,Somatogyrus quadratus,,,,CR,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,LITHOGLYPHIDAE,Somatogyrus,Quadrate Pebblesnail,"Walker, 1906",2000,2000-06-30,CR,B1+2c,Unknown,False,True,False,Mollusc Specialist Group,"Seddon, M.B. (Mollusc Red List Authority)",,,,,,,,,,,-87.669011,34.825743,Cfa Temperate-Withouth_dry_season-Hot_Summer
20369,Somatogyrus tennesseensis,,,,CR,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,LITHOGLYPHIDAE,Somatogyrus,Opaque Pebblesnail,"Walker, 1906",2000,2000-06-30,CR,B1+2c,Unknown,False,True,False,Mollusc Specialist Group,"Bogan, A.E. & Seddon, M.B. (Mollusc Red List Authority)",,,,,,,,,,,-86.66944,33.94472,Cfa Temperate-Withouth_dry_season-Hot_Summer
14663,Sooglossus thomasseti,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,SOOGLOSSIDAE,Sooglossus,Thomasset's Frog,"(Boulenger, 1909)",2013,2012-04-10,CR,"B1ab(ii,iii)",Unknown,False,True,True,"IUCN SSC Amphibian Specialist Group,  ","Catenazzi, A.",21.9,67,991.0,95.0,,,,,,,55.458241,-4.63548,
20395,Sorex stizodon,,,,CR,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,San Cristobal Shrew,"Merriam, 1895",2018,2016-07-11,CR,B1ab(iii),Decreasing,False,False,True,"Cuarón, A.D., de Grammont, P.C. & Matson, J.","Amori, G.",,20.71161,,,,,,,,,-92.686111,16.747222,Aw Tropical-Savanna
20425,Sousa teuszii,,,,CR,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Sousa,Atlantic Humpback Dolphin,"(Kükenthal, 1892)",2017,2017-03-24,CR,A3cd+4cd; C2a(i),Decreasing,True,True,False,"Collins, T., Braulik, G.T. & Perrin, W.","Taylor, B.L. & Reeves, R.",,,,,2.0,30.0,True,The original version of this assessment was published with an older version of the distribution map. This errata assessment uses the updated distribution map.,,,-16.5333,19.3833,
20445,Spelaeoecia bermudensis,,,,CR,ANIMALIA,ARTHROPODA,OSTRACODA,HALOCYPRIDA,HALOCYPRIDIDAE,Spelaeoecia,,"Angel &amp; Iliffe, 1987",1996,1996-08-01,CR,B1+2c,,False,True,False,"Iliffe, T.M.",,,,,,,,,,,,-64.72,32.33,
20460,Speleoperipatus spelaeus,,,,CR,ANIMALIA,ONYCHOPHORA,UDEONYCHOPHORA,EUONYCHOPHORA,PERIPATIDAE,Speleoperipatus,,"Peck, 1975",1996,1996-08-01,CR,B1+2c,,False,False,True,"New, T.R.",,,,,,,,,,,,-78.283333,18.3,Aw Tropical-Savanna
20467,Speoplatyrhinus poulsoni,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCOPSIFORMES,AMBLYOPSIDAE,Speoplatyrhinus,Alabama Cavefish,"Cooper & Kuehne, 1974",2013,2012-04-12,CR,B1ab(iii)+2ab(iii),Stable,False,True,False,NatureServe,"Smith, K. & Darwall, W.R.T.",,,,,,,,,,,-87.787069,34.753975,Cfa Temperate-Withouth_dry_season-Hot_Summer
97488857,Sphaericus velhocabrali,,,,CR,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ANOBIIDAE,Sphaericus,Cigarette Beetle,"Israelson, 1984",2017,2016-12-19,CR,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",Decreasing,False,False,True,"Borges, P.A.V. & Lamelas-López, L.","Danielczak, A.",8,8,150.0,0.0,,,,,,,-25.05316,36.99194,
75605372,Sphaerodactylus cochranae,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Sphaerodactylus,Cochran's Least Gecko,"Ruibal, 1946",2016,2015-07-23,CR,B1ab(iii),Unknown,False,False,True,"Landestoy, M. & Hedges, B.","Bowles, P.",,71,241.0,0.0,,,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,,,-69.466667,19.083332,Af Tropical-Rainforest
75605435,Sphaerodactylus epiurus,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Sphaerodactylus,Hispaniolan Tailspot Sphaero,"Thomas, 1993",2016,2015-07-23,CR,B1ab(iii),Decreasing,False,False,True,"Landestoy, M., Inchaustegui, S. & Hedges, B.","Bowles, P.",,12,290.0,100.0,,,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,,,-68.90628904363894,18.713404454068648,Am Tropical-Monsoon
75605887,Sphaerodactylus schuberti,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Sphaerodactylus,Neiba Agave Sphaero,"Thomas &amp; Hedges, 1998",2016,2015-07-24,CR,B1ab(iii),Unknown,False,False,True,"Inchaustegui, S., Landestoy, M. & Hedges, B.","Bowles, P.",,12,273.0,273.0,,,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,,,-71.70775243333973,18.593508933028648,Aw Tropical-Savanna
178322,Sphaerodactylus williamsi,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Sphaerodactylus,Haitian Striped Sphaero,"Thomas &amp; Schwartz, 1983",2016,2015-07-22,CR,B1ab(iii),Decreasing,False,False,True,"Hedges, B.","Bowles, P.",,,,,,,,,,,-72.79949,19.4667,
65527148,Sphaeromimus lavasoa,,,,CR,ANIMALIA,ARTHROPODA,DIPLOPODA,SPHAEROTHERIIDA,ARTHROSPHAERIDAE,Sphaeromimus,Lavasoa Giant Pill-Millipede,"Wesener, 2014",2020,2014-09-02,CR,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",Decreasing,False,False,True,"Wesener, T. & Rudolf, E.","Hochkirch, A. & Mumford, N.",4,4,700.0,300.0,,,,,True,"Correction of coded threats: logging and wood harvesting has unintentional effects on the species, rather than the species being intentionally used for this purpose.",46.7685,-25.08369,Am Tropical-Monsoon
65526540,Sphaeromimus splendidus,,,,CR,ANIMALIA,ARTHROPODA,DIPLOPODA,SPHAEROTHERIIDA,ARTHROSPHAERIDAE,Sphaeromimus,Shiny Giant Pill-Millipede,"Wesener &amp; Sierwald, 2005",2020,2014-09-04,CR,"A3c; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",Decreasing,False,False,True,"Wesener, T. & Rudolf, E.","Hochkirch, A. & Mumford, N.",5-8,10,20.0,0.0,,,,,True,"Correction of coded threats: logging and wood harvesting has unintentional effects on the species, rather than the species being intentionally used for this purpose.",47.17,-24.78,Am Tropical-Monsoon
39385,Sphyrna lewini,,,,CR,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,Scalloped Hammerhead,"(Griffith &amp; Smith, 1834)",2019,2018-11-08,CR,A2bd,Decreasing,True,False,False,"Rigby, C.L., Dulvy, N.K., Barreto, R., Carlson, J., Fernando, D., Fordham, S., Francis, M.P., Herman, K., Jabado, R.W., Liu, K.M., Marshall, A., Pacoureau, N., Romanov, E., Sherley, R.B. & Winker, H.","Chin, A. & Kyne, P.M.",,,,,0.0,1043.0,,,,,151.283,-33.85,Cfb Temperate-Withouth_dry_season-Warm_Summer
39386,Sphyrna mokarran,,,,CR,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,Great Hammerhead,"(Rüppell, 1837)",2019,2018-11-09,CR,A2bd,Decreasing,True,False,False,"Rigby, C.L., Barreto, R., Carlson, J., Fernando, D., Fordham, S., Francis, M.P., Herman, K., Jabado, R.W., Liu, K.M., Marshall, A., Pacoureau, N., Romanov, E., Sherley, R.B. & Winker, H.","Simpfendorfer, C. & Kyne, P.M.",,,,,0.0,300.0,,,,,11.83333,-66.75,
20639,Spilocuscus rufoniger,,,,CR,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Spilocuscus,Black-spotted Cuscus,"(Zimara, 1937)",2016,2015-06-15,CR,A4cd,Decreasing,False,False,True,"Leary, T., Singadan, R., Menzies, J., Helgen, K., Allison, A., James, R., Flannery, T., Aplin, K., Dickman, C. & Salas, L.","Johnson, C.N. & Pacifici, M.",,,1200.0,0.0,,,,,,,141.091888,-4.627717,Af Tropical-Rainforest
49581681,Spinomantis nussbaumi,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Spinomantis,,"Cramer, Rabibisoa &amp; Raxworthy, 2008",2017,2016-08-24,CR,B1ab(iii),Decreasing,False,True,True,IUCN SSC Amphibian Specialist Group,"Luedtke, J.",,10,1650.0,1580.0,,,,,,,9.7,-9.45,
201470,Spirobolellus simplex,,,,CR,ANIMALIA,ARTHROPODA,DIPLOPODA,SPIROBOLIDA,SPIROBOLELIIDAE,Spirobolellus,,"Golovatch &amp; Korsos, 1984",2014,2012-11-01,CR,B1ab(iii),Unknown,False,False,True,"Gerlach, J.","Golovatch, S. & Wesener, T.",50,50,250.0,100.0,,,,,,,55.75,-4.333333,
80581249,Spiromimus litoralis,,,,CR,ANIMALIA,ARTHROPODA,DIPLOPODA,SPIROBOLIDA,PACHYBOLIDAE,Spiromimus,Littoral Small Tree-Millipede,"Wesener &amp; Enghoff, 2009",2017,2015-11-12,CR,"B1ab(i,ii,iii,v)",Decreasing,False,False,True,"Rudolf, E. & Wesener, T.","Hochkirch, A. & Mumford, N.",20,70,,,,,,,,,49.3747,-12.2589,
47103121,Spondylurus anegadae,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Spondylurus,Anegada Skink,"Hedges &amp; Conn, 2012",2016,2015-07-24,CR,B1ab(v),Unknown,False,False,True,"Platenberg, R.","Bowles, P.",,,8.0,0.0,,,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,,,-64.34105,18.726426,
47103206,Spondylurus macleani,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Spondylurus,Carrot Rock Skink,"(Mayer &amp; Lazell, 2000)",2016,2015-07-24,CR,B2ab(v),Decreasing,False,False,True,"Platenberg, R.","Bowles, P.",4,,,,,,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,,,-77.7833,17.9667,Aw Tropical-Savanna
47103310,Spondylurus sloanii,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Spondylurus,Virgin Islands Bronze Skink,"(Daudin, 1803)",2013,2013-08-13,CR,"B1ab(iii,v)",Decreasing,False,False,True,"Hedges, B.","Bowles, P.",,25,,,,,,,,,-71.729248,21.765432,Aw Tropical-Savanna
61417,Squatina aculeata,,,,CR,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,Sawback Angelshark,"Cuvier, 1829",2019,2017-06-19,CR,A2bcd+3cd,Decreasing,True,False,False,"Morey, G, Barker, J., Bartolí, A., Gordon, C., Hood, A., Jimenez-Alvarado, D. & Meyers, E.K.M.","Kyne, P.M. & Dulvy, N.K.",,,,,30.0,500.0,,,,,-17.083,20.733,
44571,Squatina armata,,,,CR,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,Chilean Angelshark,"(Philippi, 1887)",2020,2019-02-08,CR,A2bd+3d,Decreasing,True,False,False,"Dulvy, N.K., Acuña, E., Bustamante, C., Cevallos, A., Herman, K., Navia, A.F., Pardo, S.A. & Velez-Zuazo, X.","Pollom, R. & Kyne, P.M.",,,,,0.0,400.0,,,,,-58.520065,-34.649658,Cfa Temperate-Withouth_dry_season-Hot_Summer
161638,Squatina legnota,,,,CR,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,Indonesian Angel Shark,"Last &amp; White, 2008",2020,2019-11-21,CR,A2bd,Decreasing,True,False,False,"Dulvy, N.K., Bineesh, K.K., Cheok, J., Dharmadi, Fahmi, Finucci, B., Pacoureau, N. & Sherman, C.S.","Kyne, P.M. & Rigby, C.L.",,,,,,,,,,,116.580002,-8.75,Aw Tropical-Savanna
61418,Squatina oculata,,,,CR,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,Smoothback Angelshark,"Bonaparte, 1840",2019,2017-06-19,CR,A2bcd+3cd,Decreasing,True,False,False,"Morey, G, Barker, J., Bartolí, A., Gordon, C., Hood, A., Meyers, E.K.M. & Pollom, R.","Kyne, P.M. & Dulvy, N.K.",,,,,10.0,500.0,,,,,-9.1,38.433,Csa Temperate-Dry_Summer-Hot_Summer
20707,Stagnicola bonnevillensis,,,,CR,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,LYMNAEIDAE,Stagnicola,Fat-whorled Pondsnail,"Call, 1884",2012,2012-03-05,CR,B1ab(iii)+2ab(iii),Decreasing,False,True,False,"Cordeiro, J. & Perez, K.","Bohm, M., Collen, B. & Seddon, M.",1-10,1-100,,,,,,,,,-112.967732,38.715517,BSk Arid-Steppe-Cold
178690,Stenocercus haenschi,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TROPIDURIDAE,Stenocercus,Haensch's Whorltail Iguana,"(Werner, 1901)",2017,2014-01-24,CR,B1ab(iii),Unknown,False,False,True,"Cisneros-Heredia, D.F.","Bowles, P.",,0-99,,,,,,,,,-79.4275,-2.703028,Aw Tropical-Savanna
20795,Stereolepis gigas,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POLYPRIONIDAE,Stereolepis,Giant Sea Bass,"Ayres, 1859",2004,2004-04-30,CR,A1bd,Unknown,True,False,False,"Cornish, A. (Grouper & Wrasse Specialist Group)","Sadovy, Y. & Domeier, M. (Grouper & Wrasse Red List Authority)",,,,,,,,,,,-117.233333,32.683333,
20824,Sternotherus depressus,,,,CR,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,KINOSTERNIDAE,Sternotherus,Flattened Musk Turtle,"Tinkle &amp;  Webb, 1955",2011,2010-08-01,CR,A2bce+4bce,Decreasing,False,True,True,"van Dijk, P.P.","Horne, B.D., Mittermeier, R.A., Philippen, H.-D., Quinn, H.R., Rhodin, A.G.J. & Shaffer, H.B.",500,7000,,,,,True,An errata assessment is required to generate a revised PDF without the range map which had been included in error; no range map was available when this assessment was originally published.,,,-87.276198,33.8365,Cfa Temperate-Withouth_dry_season-Hot_Summer
20865,Stomatepia mongo,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Stomatepia,Mongo,"Trewavas, 1972",2010,2009-02-16,CR,B1ab(iii)+2ab(iii),Unknown,False,True,False,"Moelants, T.","Brummett, R., Mbe Tawe, A.N., Dening Touokong, C., Reid, G.M., Snoeks, J. Staissny, M., Moelants, T., Mamonekene, V., Ndodet, B., Ifuta, S.N.B., Chilala, A., Monsembula, R., Ibala Zamba, A., Opoye Itoua, O., Pouomogne, V., Darwall, W. & Smith, K.",7,7,,,,,,,,,9.366667,4.633333,Am Tropical-Monsoon
56785,Strabomantis necerus,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Strabomantis,Mindo Robber Frog,"(Lynch, 1975)",2019,2016-08-05,CR,D,Decreasing,False,True,True,IUCN SSC Amphibian Specialist Group,"Cox, N.A.",,,1540.0,400.0,,,,,,,-78.867778,-0.302778,Csb Temperate-Dry_Summer-Warm_Summer
22685245,Strigops habroptila,,,,CR,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,STRIGOPIDAE,Strigops,Kakapo,"Gray, 1845",2018,2018-08-07,CR,A2be,Increasing,False,False,True,BirdLife International,"Westrip, J.R.S.",,95100,700.0,0.0,,,,,,,174.55,-36.4167,Cfb Temperate-Withouth_dry_season-Warm_Summer
49583995,Stumpffia hara,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Stumpffia,,"Köhler, Vences, D'Cruze &amp; Glaw, 2010",2016,2015-11-25,CR,B1ab(iii),Decreasing,False,True,True,IUCN SSC Amphibian Specialist Group,"Stuart, S.N.",,4.08,20.0,9.0,,,,,,,49.077319,-12.237336,
20972,Stygionympha dicksoni,,,,CR,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Stygionympha,Dickson's Hillside Brown,"(Riley, 1938)",2020,2018-02-20,CR,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Ball, J.B.","Kirkman, S., Raimondo, D., Oberprieler, R.G. & Böhm, M.",0-20,0-57,,,,,,,,,18.625,-33.875,Csb Temperate-Dry_Summer-Warm_Summer
139569928,Sulcosticta viticula,,,,CR,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYSTICTIDAE,Sulcosticta,,"van Tol, 2005",2020,2019-07-15,CR,"B2ab(ii,iii)",Decreasing,False,True,True,"Dow, R.A.","Reels, G.",4-500,,700.0,400.0,,,,,,,119.9461,15.5886,Am Tropical-Monsoon
157846409,Symmetromphalus hageni,,,,CR,ANIMALIA,MOLLUSCA,GASTROPODA,NEOMPHALIDA,NEOMPHALIDAE,Symmetromphalus,,"L. Beck, 1992",2021,2020-12-17,CR,B1ab(iii)+2ab(iii),Unknown,True,False,False,"Molloy, A. & Thomas, E.A.","Böhm, M.",4,4,,,2488.0,2500.0,,,,,144.7,18.216,
22707294,Symposiachrus boanensis,,,,CR,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Symposiachrus,Black-chinned Monarch,"(van Bemmel, 1939)",2018,2016-10-01,CR,"B1ab(i,ii,iii,iv,v); C2a(ii)",Decreasing,False,False,True,BirdLife International,"Butchart, S.H.M. & Symes, A.",,14,500.0,150.0,,,,,True,"Edited Habitats and Ecology and Geographic Range Information text. Added a Facilitator, and edited the reference list.",127.928,-2.961,
22702393,Synallaxis kollari,,,,CR,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Synallaxis,Hoary-throated Spinetail,"Pelzeln, 1856",2018,2016-10-01,CR,A3c,Decreasing,False,False,True,BirdLife International,"Butchart, S.H.M. & Symes, A.",206,8200,100.0,,,,,,True,"Made some minor edits to the Rationale, Habitats and Ecology and Geographic Range Information text. Added a Facilitator and updated the reference list.",-59.8,3.6,Am Tropical-Monsoon
41030,Syngnathus watermeyeri,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Syngnathus,Estuarine Pipefish,"Smith, 1963",2017,2016-05-25,CR,C2a(i)b,Decreasing,True,True,False,"Pollom, R.","Ralph, G. & Whitfield, A.",,,,,,,,,,,26.683332,-33.683334,Cfb Temperate-Withouth_dry_season-Warm_Summer
182632,Synodontis tourei,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Synodontis,,"Daget, 1962",2020,2019-05-06,CR,B2ab(iii),Unknown,False,True,False,"Olaosebikan, B.D.","Schmidt, R.","4-1000,4",,,,,,,,,,-15.791337,16.37258,BWh Arid-Desert-Hot
18883,Systomus asoka,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Systomus,Asoka Barb,"(Kottelat &amp; Pethiyagoda, 1989)",2019,2019-07-29,CR,B1ab(iii),Decreasing,False,True,False,"Fernado, M., Kotagama, O. & de Alwis Goonatilake, S.","Maiz-Tome, L. & Raghavan, R.",47,97,400.0,48.0,,,,,,,81.0,6.0,
6624,Tampichthys dichromus,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Tampichthys,Bicolor Minnow,"(Hubbs &amp; Miller, 1977)",2019,2018-11-07,CR,A2ac,Decreasing,False,True,False,"Soto Galera, E.","Mejía Guerrero, O.",,,,,,,,,,,-100.259915,22.240488,Cwa Temperate-Dry_Winter-Hot_Summer
203323,Tantilla petersi,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Tantilla,Peters' Black-headed Snake,"Wilson, 1979",2017,2014-02-23,CR,B1ab(iii),Unknown,False,False,True,"Cisneros-Heredia, D.F.","Bowles, P.",,99,2200.0,1668.0,,,,,,,-77.933333,0.383333,BSk Arid-Steppe-Cold
112216642,Tarphius depressus,,,,CR,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ZOPHERIDAE,Tarphius,Ironclad Beetle,"Gillerfors, 1985",2018,2017-04-02,CR,"B1ab(i,ii,iii,iv,v)",Decreasing,False,False,True,"Borges, P.A.V. & Lamelas-López, L.","Danielczak, A.",24,24,500.0,200.0,,,,,,,-25.31673,37.77108,
112215669,Tarphius serranoi,,,,CR,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ZOPHERIDAE,Tarphius,Ironclad Beetle,"Borges, 1991",2017,2017-04-05,CR,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",Decreasing,False,False,True,"Borges, P.A.V. & Lamelas-López, L.","Danielczak, A.",8,8,500.0,400.0,,,,,,,-25.08719,36.97898,
156011,Tarraconia gasulli,,,,CR,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Tarraconia,,"(Boeters, 1981)",2011,2009-07-23,CR,"B1ab(i,ii,iii,iv,v)c(iv)+2ab(i,ii,iii,iv,v)c(iv)",Decreasing,False,True,False,"Martinez-Ortí, A.","Ramos, M., Rolán, E., Seddon, M.B. & Nichols, C.",8,99,,,,,,,,,-0.5,39.87,BSk Arid-Steppe-Cold
21529,Taudactylus acutirostris,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,Sharpsnout Torrent Frog,"(Andersson, 1916)",2004,2004-04-30,CR,"A2ace; B2ab(i,ii,iii,iv,v); C2a(i); D",Decreasing,False,True,True,"Jean-Marc Hero, Keith McDonald, Michael Cunningham, Ross Alford, Richard Retallick","Global Amphibian Assessment Coordinating Team (Simon Stuart, Janice Chanson and Neil Cox)",,,,,,,,,,,145.592773,-17.356799,Cwa Temperate-Dry_Winter-Hot_Summer
